OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3754,5268018,0,284357.959663182
getBlockLocations,509,5478975,55757,375175.97314996
OP: try new BlockReader,3754,1017823986,502182,17884114.905693
RPC:getBlockLocations,508,893718768,1372739,14641216.6056428
getFileInfo,1372,6812796,0,285490.051687958
newBlockReader,3474,491151371,3058179,10488295.2917408
bestNode,3754,500601,0,22586.7382432753
RPC:getFileInfo,1366,222936148,643384,6432980.53905362
blockSeekTo,3474,1026933929,4519153,21682128.7058956
OP: new blockSender,3473,147294279,0,800442.668539108
readBlock,3473,25443079007,374792877,1718251531.37689
checksumOk,3473,14183394,0,352516.329689211
sendBlock,3474,25333676007,367800163,1651412902.93548
verifiedByClient,3272,1769188347,0,1235881.78778173
OP: receive block,3473,25424588850,373005782,1709076187.19194
