OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,2069,3619461863,14514773,67323353.6198388
OP: new BlockReceiver,6207,3605061131,0,21118530.8444713
getFileInfo,1020,7421690,0,385446.669847202
addBlock,2068,305937373,0,1371880.00242588
RPC:getFileInfo,1020,22151064,582719,3333477.73361988
createBlockOutputStream,2069,3616080701,12502542,62087347.2324561
OP: connect next Datanode,4138,3360815211,3112462,26899789.0800515
RPC:addBlock,2069,307174124,1096204,4490921.31798774
RPC:create,216,842703860,2239765,22872832.8132713
create,216,841228670,1245785,20152684.919753
OP: send block,2068,49770457247,626696424,4709539578.68601
writeBlock,6207,49834137588,638677575,4773335719.2527
receiveBlock,6207,49788032517,634861545,4735016391.53755
complete,216,782330803,896169,17664569.1188272
RPC:complete,216,783219586,1649162,19390411.4305557
chooseDataNode,1857,6493615,23730,285874.253428473
getBlockLocations,283,1396846,10524,347412.753828025
OP: try new BlockReader,1857,2194493859,3697562,18720633.3360175
RPC:getBlockLocations,283,226751750,1550680,9311555.47938757
newBlockReader,1857,2187464881,2378571,13020046.8116419
bestNode,1857,398565,0,22624.1307215939
blockSeekTo,1857,2194896851,4067511,19946406.9512118
OP: new blockSender,1857,752438597,0,2494293.65020639
sendBlock,1857,18411388006,386376700,1255598009.66882
OP: receive block,1857,18410272093,389808283,1280980885.16211
checksumOk,1857,7283078,0,349447.3627984
verifiedByClient,1847,2813836488,0,7137520.53913556
readBlock,1857,18419496249,392016377,1304511698.19492
