OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,228,368892633,15191546,55633403.3339179
getFileInfo,86,8720257,0,638214.746899214
abandonBlock,313,980097,0,170930.047641868
addBlock,467,1186425,0,454487.77937867
RPC:getFileInfo,86,17383485,1551071,3864254.42267434
createBlockOutputStream,467,366693635,227344,21985145.1955569
RPC:abandonBlock,313,6507985,872382,1419232.02358131
RPC:addBlock,467,17919437,1429276,3477919.60188469
RPC:create,86,16987721,2681961,4249980.70155038
create,86,10364792,1413447,2631361.67441859
writeBlock,573,20439652207,1973410,3841989591.12814
OP: connect next Datanode,419,360534805,474390,11882687.4230044
OP: new BlockReceiver,485,362810589,343648,13956191.2358347
OP: send block,154,20399064144,808421585,4704039344.12806
receiveBlock,462,20411897108,825335728,4731374375.72999
RPC:complete,12,26384707,2180542,7819590.25
complete,12,12405441,1404793,4007182.41666666
