OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3003,9010439,0,293179.713596981
getBlockLocations,454,5998387,0,393415.931901613
OP: try new BlockReader,3003,60363474654,3978152,1088202830.89393
RPC:getBlockLocations,454,291173405,1511736,11279657.8320491
getFileInfo,1276,7591901,0,264403.552338657
newBlockReader,2953,1927246993,2677287,11219236.3644617
bestNode,3003,4730750,0,23912.0339670912
RPC:getFileInfo,1276,32477716,718658,5759341.98778922
blockSeekTo,2953,60371158249,4371793,1017794334.19848
OP: new blockSender,2953,16228008,0,685712.084554981
readBlock,2953,18976211905,376194521,1508549026.5554
sendBlock,2953,18969668554,369536875,1453849672.43322
OP: receive block,2953,18973400651,374251951,1495230261.52983
checksumOk,2953,11162511,0,347161.096806621
verifiedByClient,2947,862997401,0,414187.411353687
