OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,2967,8532753,0,280906.999337714
getBlockLocations,438,24556170,132911,437283.41933029
OP: try new BlockReader,2967,61015516109,1018811,1206930587.35452
RPC:getBlockLocations,438,282676015,1935092,10300647.4140032
getFileInfo,1188,5094462,0,273390.619562689
newBlockReader,2878,8216219032,3313224,13475347.5361092
bestNode,2967,382531,0,22392.4089513744
RPC:getFileInfo,1186,212152961,565242,4517202.82846131
blockSeekTo,2878,61037107108,4186030,1152232382.94451
OP: new blockSender,2876,35707053,0,736490.941737348
readBlock,2878,34826345260,384371333,1695084147.20255
checksumOk,2878,9862735,0,347386.64881383
sendBlock,2877,33704089431,378692281,1640294106.85045
verifiedByClient,2775,230701163,0,199875.721445662
OP: receive block,2878,34817159677,382084572,1685462546.9757
