OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,47,5062673,462299,1168285.04787233
addBlock,242,1535676,282121,545525.312327823
RPC:getFileInfo,47,11741853,2557652,4841769.10106376
RPC:addBlock,242,15709137,1611748,3224873.55303028
RPC:create,47,14810938,2986804,4703298.43262412
create,47,13621485,1865846,3092922.62411347
abandonBlock,144,748230,0,248390.338541667
createBlockOutputStream,242,69126238426,13119576,40776211842.6819
RPC:abandonBlock,144,15902127,1427899,3061546.43055556
writeBlock,343,66084910573,686508709,12452168920.0597
OP: connect next Datanode,245,66069869098,3944261,13207078265.2011
OP: new BlockReceiver,304,63152448290,430149,2093307670.12541
nextBlockOutputStream,131,276314710562,16888883,74614310771.8016
OP: send block,98,15738740959,678984120,3627022725.28996
receiveBlock,294,15750204202,681200400,3590951216.69008
RPC:complete,14,29566502,2070056,9179076.35714288
complete,14,15974172,1309560,5059083.92857143
