TaskID,FatherTID,FatherStartTime,ChildTID
62D3981F4490C764,7B0470692FC5CD76,556339269268672,42E5712B28216E15
62D3981F4490C764,21A61E7614E8B7E3,556339265092463,7B0470692FC5CD76
62D3981F4490C764,7B0470692FC5CD76,556339286456839,1ED4454FA103BF80
62D3981F4490C764,7B0470692FC5CD76,556339300057125,409AD8B523C1EF75
62D3981F4490C764,7B0470692FC5CD76,556339301697304,3785128E9971181F
62D3981F4490C764,7B0470692FC5CD76,556339305748926,86233BDE4485D666
62D3981F4490C764,7B0470692FC5CD76,556339319713382,5CE5845371B6D149
62D3981F4490C764,7B0470692FC5CD76,556339347291577,74B51AAA9E3BE4DA
62D3981F4490C764,ADCB6F7EEB06DE26,996939632894012,BCFB47B5B746F5B1
62D3981F4490C764,7B0470692FC5CD76,556339375751892,ADCB6F7EEB06DE26
62D3981F4490C764,7B0470692FC5CD76,556339375751892,ADCB6F7EEB06DE26
62D3981F4490C764,7B0470692FC5CD76,556340356089222,98AEA2FE9152CC13
62D3981F4490C764,7B0470692FC5CD76,556340377104927,457A803B9FFDB159
62D3981F4490C764,7B0470692FC5CD76,556340395340827,658538758005A401
62D3981F4490C764,7B0470692FC5CD76,556343410861839,4BAEC3CBD8B2BD4E
62D3981F4490C764,7B0470692FC5CD76,556343418388410,51674D6BEAD70824
62D3981F4490C764,7B0470692FC5CD76,556343425511612,2E3FF3E1C07B7D56
62D3981F4490C764,7B0470692FC5CD76,556343431281974,54E64F7951567A49
62D3981F4490C764,7B0470692FC5CD76,556346437701238,04C5AEA7AB292D80
62D3981F4490C764,7B0470692FC5CD76,556346443833949,6FE4EE0E02506506
62D3981F4490C764,7B0470692FC5CD76,556346450354172,FE9295DD98720358
62D3981F4490C764,7B0470692FC5CD76,556346457868845,F50B3D5F1FD5A9B6
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470187308684261,6F18D35E8669A720
147EBB4E3EA7BB31,DA44B2A9F7190963,2470187304409757,B0B3588F0E5B456D
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470187318030177,6964ECD6FDCC5EE2
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470187330284667,58DA6B25F34B9156
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470187331961039,1383B3DC66D050E0
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470187335836141,3F179292D641C539
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470187347891949,2DD795445CBE1777
147EBB4E3EA7BB31,2DD795445CBE1777,936320683437275,64C7EFA0E5501526
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470188303652769,95E63ACC686DD61F
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470187347891949,2DD795445CBE1777
62D3981F4490C764,7B0470692FC5CD76,556349463719165,AD312C652CE294E7
62D3981F4490C764,7B0470692FC5CD76,556349482124377,04F60AAE6AC096FD
62D3981F4490C764,7B0470692FC5CD76,556349500493505,E3B39EE5931A8CDC
62D3981F4490C764,7B0470692FC5CD76,556349518699254,06972BDB500A901F
62D3981F4490C764,0000000000000000,0,21A61E7614E8B7E3
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470188306939137,7963EA15483C87D7
147EBB4E3EA7BB31,7963EA15483C87D7,4270873608747422,B833047F4A73D5C7
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470188892763862,C7824B7C9A676ED2
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470188306939137,7963EA15483C87D7
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470188895402281,9205359D5F20E8AF
147EBB4E3EA7BB31,9205359D5F20E8AF,560398509210182,A2A4B760DDA35ED9
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470189651806666,8942024EFB5E8188
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470188895402281,9205359D5F20E8AF
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470189654513544,0FE34FE178041228
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470189676644070,D33A4CE8398DC34C
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470189689325230,A1D9FA1982DAEC23
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464711254706740,7A7E4B0B0E8EF15F
A617AF50BAD0DEF0,F76F0DD219A09A02,2464711250617201,B633E5B80EC6E8B2
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464711266843016,D24A8C2411CE92EB
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464711279001011,76CDCBA9DB1B3BBA
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464711280644003,05A5D907691687B0
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464711284263533,4E586C047B514A53
4998ED32C33A2131,B490C8256E524B40,4270522594069495,7D443D5F786BF441
4998ED32C33A2131,FE798F89B91EB486,4270522589960853,B490C8256E524B40
4998ED32C33A2131,B490C8256E524B40,4270522602890540,29B2475A609EBDC3
4998ED32C33A2131,B490C8256E524B40,4270522614744257,E428D07CD1B2BD1A
4998ED32C33A2131,B490C8256E524B40,4270522616102364,D9303933B70222A0
4998ED32C33A2131,B490C8256E524B40,4270522619688271,FF74E3CB21267D9C
4998ED32C33A2131,B490C8256E524B40,4270522630489570,0593249708E5CFF1
4998ED32C33A2131,B490C8256E524B40,4270522644936195,6DDB54B270918E74
4998ED32C33A2131,B490C8256E524B40,4270522657809693,D8B6EBBEEAAC0755
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464711293523533,B9154110781ADBA8
A617AF50BAD0DEF0,B9154110781ADBA8,58286666592475,65E9DB3C0139D51A
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464712344526099,6F321274A04BD6EF
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464711293523533,B9154110781ADBA8
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464712347122884,6D34E63566C1C1FB
A617AF50BAD0DEF0,6D34E63566C1C1FB,55217654367813,7DBEC730E530DE62
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464713041229748,BC75CE2BD13D5D7C
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464712347122884,6D34E63566C1C1FB
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464713044256945,8818952A9ECFB0BE
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464713058871062,A471F37F331790BF
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464713075895322,27849EF121D3D444
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470192701326381,1F3AE00E356F7F6E
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470192709857249,4EEBC9B18724FDDE
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470192724242078,CD6DC0E8C374331F
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470192740622650,C32AEA436D072AA3
4998ED32C33A2131,B490C8256E524B40,4270525669787505,4C8BD535C2C36062
4998ED32C33A2131,B490C8256E524B40,4270525677293697,6F8615A84DDE25DD
4998ED32C33A2131,B490C8256E524B40,4270525683122795,F25DA15224F7EF38
4998ED32C33A2131,B490C8256E524B40,4270525688989739,A64F1C4860C3768C
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464716102813874,07B4951F00792118
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464716107780343,FA5B48D2BE708D4D
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464716113270833,BDA993E7E57FAB41
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464716119513593,172C5F3090B862F6
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470195761734691,7B0A9F9A1C961B7E
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470195767552991,17C6FE64B4CA1A0B
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470195777551175,BEB3B533DA64C687
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470195782931480,6B273908B0106C2E
4998ED32C33A2131,B490C8256E524B40,4270528700364514,5E6937D6B939DAF6
4998ED32C33A2131,B490C8256E524B40,4270528706549384,E81466EC607119DC
4998ED32C33A2131,B490C8256E524B40,4270528728811022,1EA0813189173259
4998ED32C33A2131,B490C8256E524B40,4270528747110907,D630253D95360E2A
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464719131544308,6BE2ECB7E4178DDC
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464719135243824,32FF61221E99322B
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464719141953134,FCE1F17FB125B0F2
A617AF50BAD0DEF0,B633E5B80EC6E8B2,2464719147549682,E86D047B00D32028
9A3737FE08671385,85FC11A3789DA72E,2464910443567670,FDFF9CF62C23E4A7
9A3737FE08671385,D8A3F188FAB1AEC7,2464910439064245,85FC11A3789DA72E
9A3737FE08671385,85FC11A3789DA72E,2464910452034347,0A81C0EC263AC3F9
9A3737FE08671385,85FC11A3789DA72E,2464910464592474,B35934C6B1113E81
9A3737FE08671385,85FC11A3789DA72E,2464910465979667,02BDB0C5B436123A
9A3737FE08671385,85FC11A3789DA72E,2464910469988077,292B200450E5260F
9A3737FE08671385,85FC11A3789DA72E,2464910478816563,98449324D0E122EC
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470198791789490,481D1E740685B37F
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470198797999816,91E7DC9AD0669034
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470198806892584,F3ADDBF4396B6E1C
147EBB4E3EA7BB31,B0B3588F0E5B456D,2470198812419482,8CB0E8281EB9B0EA
147EBB4E3EA7BB31,0000000000000000,0,DA44B2A9F7190963
9A3737FE08671385,85FC11A3789DA72E,2464910492293207,909E1818A99D24D3
9A3737FE08671385,909E1818A99D24D3,58294677970129,3EB3E3D168C90116
9A3737FE08671385,85FC11A3789DA72E,2464911461962956,A36004BDE45F4B7F
9A3737FE08671385,85FC11A3789DA72E,2464910492293207,909E1818A99D24D3
