OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,4952,3185268196,0,743312898.258614
getBlockLocations,1378,6084683,0,321366.792207475
OP: try new BlockReader,4288,125564456,2866809,8684893.44413604
RPC:getBlockLocations,1378,183622370,888042,5728654.97796063
readBlock,4288,2237692898,85388,95103730.4836358
getFileInfo,1528,4557647,0,243136.485591354
newBlockReader,4288,97380884,1402869,6431305.73792989
bestNode,5948,649530,0,21057.3152790246
RPC:getFileInfo,1528,26667832,235011,2228165.69190539
blockSeekTo,1066,9356042395,0,3476103377.45243
OP: new blockSender,4288,58737179,0,657231.081353605
sendBlock,402,2211538310,406905947,797500355.128022
OP: receive block,402,2233710715,411447013,811707275.639469
checksumOk,402,4187865,0,362849.938888882
verifiedByClient,402,4300386,0,108344.463805968
