OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,550,1159195564,18613882,133451845.55847
OP: new BlockReceiver,1650,1080367402,0,41841998.0548899
getFileInfo,55,9135416,477271,1157503.47999999
addBlock,550,230794415,263063,1102642.20096966
RPC:getFileInfo,55,18154157,2538254,4765609.14060603
createBlockOutputStream,550,1154009936,15940835,127154425.668327
OP: connect next Datanode,1100,1079438769,4041087,66137156.906052
RPC:addBlock,550,233879300,1406630,5009837.15903029
RPC:create,55,103507787,2783343,6363636.85454546
create,55,89063955,1695515,4357127.50909091
OP: send block,550,31562305002,734100072,10331311569.5552
writeBlock,1650,32556452947,745192489,10448941767.0424
receiveBlock,1650,32316430546,740454639,10351644908.3899
complete,55,268160235,1180839,7360412.44848485
RPC:complete,55,269587571,1927861,9336649.55151518
