OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,571,6611549,0,339867.74291135
mkdirs,37,4326616,1163979,1806342.82162162
RPC:getFileInfo,571,20220790,710918,3209930.51155449
RPC:mkdirs,37,14493901,2144223,3241474.8108108
nextBlockOutputStream,323,169705124,17580824,39946395.1785346
OP: new BlockReceiver,969,117176022,276491,9761710.29831912
addBlock,323,92886462,199765,803049.072239427
createBlockOutputStream,323,164120194,15374197,35603544.6986587
OP: connect next Datanode,646,116469733,4064228,14585250.4600616
RPC:addBlock,323,103316253,1369518,3812397.23942207
RPC:create,34,104732136,2569625,7773367.55882353
create,34,88913618,1586667,5595918.11764709
OP: send block,323,10776882078,637234790,1961764520.2193
writeBlock,969,10818030897,650313049,1996612755.93899
receiveBlock,969,10785000698,644655014,1977413796.41319
complete,34,130219372,1162050,7416631.20588236
RPC:complete,34,144006335,1944550,9737715.29411764
rename,34,14382455,1417663,2891997.76470589
RPC:rename,34,15905293,2315795,4228420.76470588
setPermission,34,38725689,1311569,4174957.91176471
RPC:setPermission,34,41480111,1977224,6575662.70588235
setOwner,34,84869407,1080376,6069240.73529411
RPC:setOwner,34,86330820,2283595,7957675.41176471
getListing,34,392196,0,213406.088235293
RPC:getListing,34,138133898,1483502,10704636.4705884
RPC:getContentSummary,34,16214227,1965220,3169194.23529412
getContentSummary,34,870430,75484,494143.411764707
getBlockLocations,47,1090104,193118,408623.829787233
RPC:getBlockLocations,47,35316975,1846560,8334218.21276596
readBlock,309,2594192062,389570381,792138760.921199
sendBlock,309,2568246395,384105154,765916597.141477
newBlockReader,309,40072210,3701903,9238050.04670981
blockSeekTo,309,86997231,4912299,17821563.5024812
OP: new blockSender,309,6609863,0,767013.914347357
OP: receive block,309,2572863632,387477608,783509305.432794
chooseDataNode,309,4269211,186288,279483.854800433
OP: try new BlockReader,309,86581610,4526843,16710579.0144553
checksumOk,309,5203316,229842,334717.489212514
verifiedByClient,309,10981472,0,444394.474056093
bestNode,309,4076374,0,30468.6762135919
RPC:delete,65,27558678,1916407,4155466.09743587
delete,65,15684443,1003346,2544192.53333333
