OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,1673,6111098568,4831998,28859351.6981064
OP: new BlockReceiver,1673,2049802620,191412,7816497.76919708
getFileInfo,809,6765291,0,325207.708448583
addBlock,1677,21840234,0,394249.607294753
RPC:getFileInfo,809,13371670,796614,2954678.68077877
createBlockOutputStream,1673,2094045775,2699096,22045450.8594144
RPC:addBlock,1677,210638915,1299173,3297968.86463931
RPC:create,169,109696677,2734992,5374607.8974359
create,169,94954643,1362869,3410663.32544379
OP: send block,1673,90429192005,372171256,7801813644.1899
writeBlock,1673,90451591389,375710519,8006098874.88012
receiveBlock,1673,90446329243,374129957,7854130553.41542
complete,177,188252110,127701,3561059.53672314
RPC:complete,177,190834169,1093214,5723617.86817325
getBlockLocations,238,9508231,0,486607.822128846
RPC:getBlockLocations,238,500638818,1968109,10425446.4257703
newBlockReader,1569,6057929377,1731281,51075501.7031862
blockSeekTo,1569,6066761401,3604110,57410587.7110266
OP: new blockSender,1569,6054048020,101764,47991607.1657539
chooseDataNode,1569,4404601,0,273550.920469509
OP: try new BlockReader,1569,6066364037,3076184,56016900.1951454
bestNode,1569,251600,0,19996.1490864663
readBlock,1569,31772549173,611728720,11771170115.884
sendBlock,1569,21780489681,610253523,10590052611.5537
OP: receive block,1569,21778584317,609885690,10589703318.1817
checksumOk,1569,6093408,0,351765.532855304
verifiedByClient,1350,20246966457,0,1077893628.53842
