OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,4988,9042515968,0,697711561.222874
getBlockLocations,1335,5838594,0,298175.700922051
OP: try new BlockReader,4346,253509884,76260,5519289.79479534
RPC:getBlockLocations,1335,97548107,971899,5987895.25747815
getFileInfo,1488,4330445,0,207932.57938678
newBlockReader,890,252383796,2982795,8659840.11505623
bestNode,5951,7667969,0,21288.7664296066
RPC:getFileInfo,1488,28791131,102645,2940256.2821616
blockSeekTo,1532,9180254868,0,2206535361.27482
OP: new blockSender,890,15684079,25511,795945.691067423
readBlock,890,5293708051,407234833,893480396.947955
checksumOk,890,4012078,0,342411.717795609
sendBlock,890,5290706947,401807011,868669870.368468
verifiedByClient,890,27239364,0,129043.752619048
OP: receive block,890,5289920652,405192079,886997865.879167
