OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,41050,67847383,0,121458.1133184
mkdirs,3756,110592914,576922,1469084.5129919
RPC:getFileInfo,41050,71033855,300051,3017841.39025191
RPC:mkdirs,3756,120885317,979176,3042873.76904023
complete,3750,26164937,627877,1251154.34097952
setPermission,3738,25067837,503297,1140769.25987402
RPC:complete,3750,41846847,832468,2785013.99151409
rename,3743,16118400,620278,1364830.51108753
RPC:rename,3743,60915746,1318236,2863502.82741777
RPC:setPermission,3738,50832985,397056,2692350.25941191
RPC:create,3750,49051504,1492712,3337150.96382314
create,3750,47411155,669050,1555090.08485634
RPC:getContentSummary,3718,26047318,985851,2752260.8971289
getContentSummary,3718,6091354,0,252796.635973674
getListing,3723,1943987,0,159002.541489249
setOwner,3728,68659369,581150,1149232.93585921
RPC:getListing,3723,36739096,887426,2379831.91652285
RPC:setOwner,3728,70780731,1000101,2736341.63761798
RPC:delete,3714,37546113,936587,2360205.96834033
delete,3714,17009852,564215,1185742.56354354
