OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,2483,2147152262,14513403,60122236.2096784
OP: new BlockReceiver,7449,2140529921,0,18989321.9234052
getFileInfo,239,5651072,149776,1096536.96520223
addBlock,2483,819519005,0,2220310.29991841
RPC:getFileInfo,239,32446612,2122966,5169827.08933045
createBlockOutputStream,2483,2145002048,12584493,54101572.4922292
OP: connect next Datanode,4966,2139678099,3446008,23266414.9128586
RPC:addBlock,2483,824106424,1174572,5332757.08794764
RPC:create,239,2191557104,2245627,23770696.8856346
create,239,2189214933,1274089,21416057.6485355
OP: send block,2483,27320120188,724833893,4259308484.08575
writeBlock,7449,29207544827,731510190,4345830157.75568
receiveBlock,7449,29179594597,726726895,4310451295.68762
complete,239,166948047,1046969,10778335.573222
RPC:complete,239,172049224,1785011,12966571.6778245
