OpName,Num,MaxDelay,MinDelay,AverageDelay
getBlockLocations,551,1985311990,73045,3996484.95018133
RPC:getBlockLocations,551,2025470836,1655901,13684654.8240168
readBlock,3014,20182706179,210667387,1538256063.56519
getFileInfo,1304,7132342,0,251147.531521702
sendBlock,3014,20159077569,205320190,1471832472.3415
newBlockReader,3015,2467789148,2247197,12986108.8579072
blockSeekTo,3081,9511920346,136308,123100980.925298
OP: new blockSender,3015,745225451,0,2152651.41259865
OP: receive block,8703,20182351118,208848085,1526495469.1782
chooseDataNode,3081,9511766365,0,103826361.96617
OP: try new BlockReader,3015,2492810426,4041877,20690801.9712172
RPC:getFileInfo,1300,215097201,414042,5323801.43993413
bestNode,3180,579253,0,22074.6951824509
checksumOk,1119,7920521,105305,360351.626496863
verifiedByClient,1119,11877304,0,126913.766959587
