OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,680,2919429092,16668606,58551304.9891908
OP: new BlockReceiver,2040,2908705441,0,20310149.2940975
getFileInfo,69,1433502,345699,1072756.74565218
addBlock,680,254586722,148212,1531063.57436275
RPC:getFileInfo,69,20957489,1968826,5068363.79710136
createBlockOutputStream,680,2914302610,14411898,52986878.5698775
OP: connect next Datanode,1360,2907851654,4023443,26039925.1916902
RPC:addBlock,680,255846790,1276236,4831916.9345343
RPC:create,69,276904134,2743691,13045699.6859902
create,69,269940068,1672988,10696753.004831
OP: send block,680,59762078081,581637805,4615933637.94611
writeBlock,2040,59815361269,594176053,4708098437.78915
receiveBlock,2040,59789586775,590092109,4673222970.69867
complete,69,163535926,1390370,5938974.87922707
RPC:complete,69,168705095,2191995,8218911.82125601
