OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3299,9207014823,0,183075330.710341
getBlockLocations,781,293402269,12063,1409652.28661972
OP: try new BlockReader,3170,1352360826,3980240,21950574.7525568
RPC:getBlockLocations,781,302480359,1059304,10966689.1780535
getFileInfo,1446,11139977,0,263396.532027025
newBlockReader,3170,1272187527,1710788,12455526.6171589
bestNode,3491,940444,0,22765.5749077763
RPC:getFileInfo,1447,735626828,590412,6715233.62661944
blockSeekTo,3298,9207213544,11380,203242757.990988
OP: new blockSender,3170,1265922874,0,1827974.41721688
readBlock,3170,25743500432,193277427,1532834659.01418
sendBlock,3171,25635171821,188373610,1483330557.56084
OP: receive block,12684,25740060062,191340372,1523697885.60423
