OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,4105,6900253,0,207602.284646362
mkdirs,266,918007763,989670,16256591.6145606
RPC:getFileInfo,4105,215931820,339201,3857665.88466112
RPC:mkdirs,266,945994708,1811100,18668192.6907595
nextBlockOutputStream,2511,6079648870,16031135,66570387.2436194
OP: new BlockReceiver,7533,3008255205,0,20498150.5531926
addBlock,2513,855577439,0,1530309.90941103
createBlockOutputStream,2513,3245688017,14136387,61210521.7346667
OP: connect next Datanode,5024,3007289141,2634252,27603364.5284128
RPC:addBlock,2513,867563946,938244,4999711.3580448
RPC:create,247,672325688,2031712,17947791.8286098
create,247,669598514,1106765,15433510.0782732
OP: send block,2511,84640690368,617181343,4871425040.63276
complete,247,555887613,978798,12689694.3927127
writeBlock,7536,84660552273,629900321,4942708400.95971
RPC:complete,247,569360886,1508999,15344128.7597837
receiveBlock,7533,84634420952,625625924,4908253107.9849
rename,243,1265092453,980353,17671091.5641289
RPC:rename,243,1275366059,1904573,19914006.140947
setPermission,243,773827605,941382,19726376.5363511
RPC:setPermission,243,778567714,1877731,22478098.115226
setOwner,243,1080163703,843567,21467669.2866939
RPC:setOwner,243,1085974698,1809349,24289356.3635114
getListing,243,1207099,0,169496.160150891
RPC:getListing,243,30083973,1250935,3221833.11316874
RPC:getContentSummary,242,31556939,1809047,3677270.13636363
getContentSummary,242,4322823,0,455003.66253443
getBlockLocations,364,5007252,0,304529.801282049
RPC:getBlockLocations,364,40068462,1302898,7567006.45879128
newBlockReader,2518,1361163247,2684522,12215075.5784963
blockSeekTo,2416,11151764229,0,45683098.1296078
OP: new blockSender,2518,835918288,0,1892075.17691963
chooseDataNode,2526,4990565096,0,23038584.2907683
OP: try new BlockReader,2518,2404323733,3877649,24134482.2186174
bestNode,2539,6804121,0,25081.502730733
sendBlock,2406,16191184498,2184647,1080284139.84179
OP: receive block,2446,16262166079,13696161,1105331593.25394
checksumOk,2351,7859776,0,345573.169119501
readBlock,2518,16262140966,772107,1086812698.23914
verifiedByClient,2238,3414107088,0,8730019.28952207
RPC:delete,472,1017323129,1472859,20612215.0916307
delete,472,1008251437,825264,17888026.6362999
RPC:reportBadBlocks,43,27787501,1238925,4585813.40310078
reportBadBlocks,43,2298060,166808,385939.069767441
abandonBlock,2,518333,362195,440264
RPC:abandonBlock,2,6916219,1707265,4311742
