OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,2054,6117426,8086,278391.787747102
getBlockLocations,305,1526753,196163,400262.377049175
OP: try new BlockReader,2054,1205302980,3993340,199144129.806346
RPC:getBlockLocations,305,32309275,2089058,7428274.55956284
getFileInfo,844,5646670,10950,295724.295096104
newBlockReader,2054,718653904,3458433,78510707.9618459
bestNode,2054,402669,0,22464.7259107272
RPC:getFileInfo,844,23652419,709697,3185800.77015862
blockSeekTo,2054,1205735920,4438359,200141990.149589
OP: new blockSender,2054,17076164,0,753113.707001648
readBlock,2053,45477479657,392419364,6806230147.5733
sendBlock,2054,44757787589,385352865,6472213539.47012
OP: receive block,2054,45362141033,390279972,6650360664.2396
checksumOk,2054,3895249,0,337019.014978507
verifiedByClient,2024,719691804,0,478134.477678179
