OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,76,6041517,24632,1049078.49298244
addBlock,244,2323069,0,563414.712704917
RPC:getFileInfo,76,8583724,2033693,3948141.9107456
RPC:addBlock,244,7892697,949991,3281345.32814206
RPC:create,76,47868004,2841352,4457258.3026316
create,76,46433921,1442855,2907973.04824562
abandonBlock,224,852087,0,256403.910788691
createBlockOutputStream,224,3003280764,3000022273,3001230801.44642
RPC:abandonBlock,224,7749227,852764,2105058.78311012
nextBlockOutputStream,56,12051781935,12026528128,12033009713.8096
