OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3184,6049334,0,285848.856770283
getBlockLocations,472,21394184,0,432300.787429375
OP: try new BlockReader,3184,1098681457,4004558,19419334.3052926
RPC:getBlockLocations,472,104905303,1807447,10934652.8651133
getFileInfo,1364,6470660,0,282799.418406215
newBlockReader,3184,735322641,2507181,10776599.7351092
bestNode,3184,680198,0,23151.3895187182
RPC:getFileInfo,1364,210224969,670217,5891115.51917597
blockSeekTo,3185,1099023436,4371978,20756801.0046182
OP: new blockSender,3185,722793264,0,1443541.19654617
readBlock,3185,27392591423,227484291,1768353937.56478
checksumOk,2980,4868148,0,341866.931177194
sendBlock,3183,27375182712,222360810,1718034098.31873
verifiedByClient,2963,2302999505,0,853863.362970789
OP: receive block,3796,27381143234,224547290,1727079140.90794
