OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,1961,5483858154,14152159,64507858.7102678
OP: new BlockReceiver,5886,2929859945,72549,19332528.7979927
getFileInfo,1000,247020518,0,532968.104642946
addBlock,1962,356826513,0,1152014.73437822
RPC:getFileInfo,1000,256571260,348911,3833955.70640832
createBlockOutputStream,1961,5480892311,12476881,59334398.4875659
OP: connect next Datanode,3924,2928905928,2614327,25117894.4194157
RPC:addBlock,1962,358070082,1064802,4534678.09345056
RPC:create,204,509730873,2253953,18226077.0490194
create,204,507541143,1252225,15557197.6519608
OP: send block,1962,36798410664,624134789,4477393006.38165
writeBlock,5886,38522720367,639653603,4549085031.61038
receiveBlock,5886,36832762674,635529409,4512207467.93896
complete,204,390166578,942783,8972195.34967337
RPC:complete,204,392145377,1645919,11250867.3529414
chooseDataNode,1907,2443991,0,277627.38439085
getBlockLocations,285,5497860,130416,315219.871052626
OP: try new BlockReader,1907,3440663985,3648973,19516084.5850376
RPC:getBlockLocations,285,55634105,1794996,7824776.30321643
newBlockReader,1907,3438746699,2396483,13878821.2457711
bestNode,1907,1014474,0,22942.3987851777
blockSeekTo,1907,3441065053,4318372,20564197.8004981
OP: new blockSender,1906,3431061903,0,4204351.65388252
readBlock,1907,18279850614,382215465,1326737074.04671
checksumOk,1907,7958994,0,344133.579112033
sendBlock,1907,18273409898,374796397,1279580938.80539
verifiedByClient,1898,2088342414,0,8928823.37659795
OP: receive block,1907,18274281312,379886912,1306928532.21042
