OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3566,9873245,131281,286927.717034972
getBlockLocations,486,7325387,0,382649.751371738
OP: try new BlockReader,3567,3006386051,3851338,276255842.096168
RPC:getBlockLocations,486,224941261,1789839,11880530.7426267
getFileInfo,1308,5505849,0,260436.217205338
newBlockReader,3274,717427914,1755296,11716047.9540794
bestNode,3566,3011315,0,24362.6641914531
RPC:getFileInfo,1308,211951210,575396,6548632.49600081
blockSeekTo,3274,6043730400,4312017,283541142.14361
OP: new blockSender,3274,75283294,0,889829.963198263
readBlock,3273,19259528759,384358279,1757659196.39746
checksumOk,3273,6338534,0,350252.647573223
sendBlock,3274,19255324534,377816710,1710573576.77586
verifiedByClient,3266,47713470,0,174617.74884705
OP: receive block,3274,19252477688,382360717,1749313582.62791
