OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,565,9049565381,0,1082523638.71792
getBlockLocations,244,9670174,100091,717695.490232239
RPC:getBlockLocations,244,30453740,1580923,5445011.6784153
getFileInfo,256,1427222,0,468381.726841278
bestNode,745,212774,0,19961.1497043783
RPC:getFileInfo,256,16141536,733656,2385581.89279847
OP: try new BlockReader,445,60068940459,4320798,51696048977.0255
newBlockReader,70,79593558,3385168,8003305.00476197
blockSeekTo,190,729692389701,0,155610538339.748
OP: new blockSender,70,3863172,0,738282.35238095
readBlock,70,1286435281,419256193,756010735.390473
checksumOk,70,657140,67865,329844.90595238
sendBlock,70,1284741253,412295843,739447194.751189
verifiedByClient,70,1941034,0,250187.514285714
OP: receive block,70,1283836444,416442425,751413005.257141
