OpName,Num,MaxDelay,MinDelay,AverageDelay
getBlockLocations,1452,4767675,0,281687.874341633
RPC:getBlockLocations,1452,110057036,1133736,5648493.92503265
getFileInfo,1452,4722047,0,200462.320896386
readBlock,5068,3739644344,434388,73088401.8094024
sendBlock,362,3733422191,402624255,803813304.509758
newBlockReader,5068,83431458,1738363,7240773.98147732
blockSeekTo,1088,9354099686,0,3753871611.93939
OP: new blockSender,5068,9921012,0,749988.717663273
OP: receive block,362,3733865702,404991846,819777910.543506
chooseDataNode,5794,3114119957,0,709445495.374576
OP: try new BlockReader,5068,92516084,3323030,9985479.65937811
checksumOk,362,842607,0,336783.272145485
verifiedByClient,361,2539053,0,103989.770960292
RPC:getFileInfo,1452,28137587,160304,2586339.93222577
bestNode,6883,4798356,0,21314.9140265288
