OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,11295,5747558,0,282402.524395368
getBlockLocations,1676,24626663,0,284181.321449869
OP: try new BlockReader,11298,1467759175,3481711,18553309.7614779
RPC:getBlockLocations,1676,928804488,1047982,11017169.4344163
getFileInfo,4580,8492358,0,206686.134746279
newBlockReader,11298,1450268434,2423548,10204746.7543532
bestNode,11295,1149791,0,23097.5639872836
RPC:getFileInfo,4580,216058539,229168,5536351.58263881
blockSeekTo,11298,1468508997,3937703,19942243.1877887
OP: new blockSender,11298,80691866,0,796788.970847128
readBlock,11295,32119145548,378568631,1592670301.12584
checksumOk,11294,13508843,0,349497.30106788
sendBlock,11296,27018872334,373280233,1537200874.05589
verifiedByClient,10712,888709987,0,159716.191973768
OP: receive block,11293,32115066195,376491116,1582717541.18585
