OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,2104,7105954,149182,286793.269904263
getBlockLocations,306,1314658,81789,485685.191448801
OP: try new BlockReader,2104,1257078350,164324405,229967750.614958
RPC:getBlockLocations,306,583945950,84112786,116692570.142432
getFileInfo,812,5591664,36055,368269.564699002
newBlockReader,2104,777125436,82982647,88995395.8619646
bestNode,2104,206626,0,22364.8086743308
RPC:getFileInfo,812,105342965,79423877,83389694.85455
blockSeekTo,2104,1258508798,164741884,243459030.146316
OP: new blockSender,2104,20851641,0,782266.99587501
readBlock,2104,60894055567,4396686970,7437991436.85928
sendBlock,2104,60232297443,4240203829,7235004179.06753
OP: receive block,2104,60790300642,4314145663,7319162031.28333
checksumOk,2104,10946766,0,355847.839957445
verifiedByClient,2069,5728067,0,205427.119795427
