OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,22806,5109052,0,112377.31099316
mkdirs,2085,13175345,659768,1275941.45554356
RPC:getFileInfo,22806,21642387,98456,2349219.1294138
RPC:mkdirs,2085,14143806,1302246,2281528.67559994
complete,2081,15460984,636607,1106028.09707319
RPC:complete,2081,16362887,1181869,2185764.2101242
rename,2078,18245281,648363,1321134.57356458
RPC:rename,2078,24564722,1255749,2331310.91037597
RPC:create,2081,25030699,1466790,2667382.07251354
create,2081,23262028,720029,1464855.93998825
setPermission,2077,18927821,571441,1101202.1059255
RPC:setPermission,2077,20132289,1234965,2261542.37764283
getListing,2069,6327492,18631,148490.34166101
setOwner,2075,11862877,571949,1091947.39696477
RPC:getListing,2069,16025122,1009779,1846013.15506036
RPC:setOwner,2075,13054049,1440305,2296111.94489297
RPC:delete,2062,29102275,992223,2013045.19385169
RPC:getContentSummary,2065,8344960,1200339,2178637.43072358
getContentSummary,2065,1073906,56766,249998.118442319
delete,2062,28055169,617053,1168861.64748088
