OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,69,5337750,402844,1169060.94057972
addBlock,533,6692253,0,519278.471638521
RPC:getFileInfo,69,10802304,2254381,4307729.04661845
RPC:addBlock,533,20427008,1382148,3183084.38893058
RPC:create,69,60468703,2770077,4924211.17874396
create,69,59256489,1496237,3427410.50241545
abandonBlock,303,828693,0,243364.778712872
createBlockOutputStream,533,18057970951,14717604,2058961845.96463
RPC:abandonBlock,303,27281268,834999,2203005.32711774
nextBlockOutputStream,274,42095769684,16642523,3813268624.97825
OP: new BlockReceiver,748,18021818199,0,364559153.944513
OP: connect next Datanode,679,18012069558,3620346,1296806695.94346
OP: send block,230,58030676054,769354258,3017805378.39114
writeBlock,909,58143615926,777890262,3270523305.13009
receiveBlock,690,58121728216,770727091,3047422016.5194
complete,25,17715199,1362643,3373184.76
RPC:complete,25,21717135,2147416,4895242.95999999
