OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,525,1156793844,114692999,178059441.480195
OP: new BlockReceiver,1575,1114832775,0,49336960.6762681
getFileInfo,61,7141987,516861,1149334.67240433
addBlock,525,1096811,226279,518214.334539681
RPC:getFileInfo,61,24976094,10158916,12967326.2472692
createBlockOutputStream,525,1145994404,96341968,158947976.746298
OP: connect next Datanode,1050,1112103087,36082536,79539003.0228581
RPC:addBlock,525,50617948,9267307,14611477.184699
RPC:create,61,96599597,10523902,14662210.852459
create,61,86626075,1493296,4563130.7377049
OP: send block,525,35930089583,7322085415,11547394806.066
writeBlock,1575,36256324400,7408172291,11631195210.875
receiveBlock,1575,36126751342,7295361349,11511012203.9262
complete,61,170206895,1050800,7077169.49726767
RPC:complete,61,193196525,10332949,20932439.2459015
