OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3705,9071099876,0,390178960.376598
getBlockLocations,758,4693436,0,333591.71259893
OP: try new BlockReader,3395,3005244335,3988437,1900536260.03244
RPC:getBlockLocations,758,91951979,1368725,7676131.90039577
getFileInfo,1104,6327900,0,232722.389060944
newBlockReader,1301,218860765,2791193,8927823.93114915
bestNode,4170,4785705,0,22997.3841317337
RPC:getFileInfo,1103,26364020,132856,3534934.24528267
blockSeekTo,1611,45183884264,49890,5243585780.23247
OP: new blockSender,1301,214441302,0,946442.780731845
readBlock,1301,8151818921,392523525,1009742098.73257
sendBlock,1301,7935123834,386593573,981276132.073779
OP: receive block,1301,7934063150,390041673,1002214712.19593
checksumOk,1301,4084160,0,328653.738741252
verifiedByClient,1296,659375716,0,505456.580213836
