OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,11045,6982774,0,282707.655604222
getBlockLocations,1612,8020844,0,269022.676540529
OP: try new BlockReader,11044,3987588410,3356689,17816212.1297454
RPC:getBlockLocations,1612,224775070,1336046,10002241.3009721
getFileInfo,4320,7047160,0,205073.448203077
newBlockReader,11045,3983397989,1555897,10529032.9098345
bestNode,11044,3684710,0,23526.2213981472
RPC:getFileInfo,4317,233115479,75752,5276755.92975129
blockSeekTo,11044,3987928121,3832590,19126214.1725488
OP: new blockSender,11046,331493205,0,672605.394750124
readBlock,11042,46866397958,360366970,1864292819.64811
checksumOk,11045,11224591,0,354898.922356179
sendBlock,11046,46821671231,353556904,1806369812.41562
verifiedByClient,10990,625052314,0,193535.749709672
OP: receive block,11045,46863535268,358565209,1846923155.72148
