OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,5381,3081257053,0,276741828.317403
getBlockLocations,997,7604935,0,367821.258575725
OP: try new BlockReader,5085,3129903953,2795312,18612100.6075817
RPC:getBlockLocations,997,134260865,1234237,8850109.97945507
getFileInfo,1440,6167934,0,261774.176635079
newBlockReader,5085,3123635102,2254787,11884232.7869939
bestNode,5825,6871693,0,24816.6046803221
RPC:getFileInfo,1440,43221776,722025,4899621.68669935
blockSeekTo,2704,12413927155,0,578873116.99617
OP: new blockSender,5084,12550515,0,675416.494056869
readBlock,5084,19425245563,268151,640086219.986523
checksumOk,2408,5491129,0,342913.922449961
sendBlock,2408,19412966962,377479338,1222122075.26644
verifiedByClient,2242,11754366,0,112909.530467027
OP: receive block,2408,19420292247,381240562,1259712278.8985
