OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,2097,4811111037,14341467,67380400.9753771
OP: new BlockReceiver,6294,3863074609,0,20365847.707046
getFileInfo,1018,7540978,0,516581.945852452
addBlock,2098,352835077,43326,1248679.02121066
RPC:getFileInfo,1018,24216604,612463,4169012.42531253
createBlockOutputStream,2097,4806332363,12010496,61823058.2452315
OP: connect next Datanode,4196,3862336990,3060044,27170972.2655428
RPC:addBlock,2098,357334472,1219939,4746366.53046541
RPC:create,210,330326918,2472384,12931699.2857145
create,210,328905573,1274138,10306055.174603
OP: send block,2098,50906615929,684325492,4759247281.72044
writeBlock,6294,51002192891,694183541,4867353809.24145
receiveBlock,6294,50935776350,688053063,4829513809.5399
complete,210,797151660,935442,16498522.6380953
RPC:complete,210,798193312,1916492,18775389.5682538
chooseDataNode,2008,4017718,4595,285504.501004322
getBlockLocations,302,32548189,88548,543577.387417212
OP: try new BlockReader,2008,8546194006,3588398,29786341.3559505
RPC:getBlockLocations,302,60070658,1689631,8536335.24172189
newBlockReader,2008,8541625810,2681093,25016245.8905284
bestNode,2008,318453,0,23106.3610308762
blockSeekTo,2008,8546697792,3967644,31005719.3250663
OP: new blockSender,2008,5149042803,0,9019209.94969291
readBlock,2008,26144797643,386645274,1545719375.24932
checksumOk,2008,7233013,115416,354044.997368844
sendBlock,2008,26138313837,379555225,1490739564.00299
verifiedByClient,1994,5189212567,0,11484408.8296481
OP: receive block,2008,26139804384,384608716,1516487033.91553
