OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,72,1329058,327022,1348080.34976848
RPC:getFileInfo,72,21636539,2159304,6233163.89745358
RPC:create,72,170634110,2467046,11536764.648148
create,72,167693051,1342653,8704537.22222222
nextBlockOutputStream,761,69179877445,16178356,2142788993.88755
OP: new BlockReceiver,2290,63091115197,185656,267743238.706833
addBlock,786,422528903,82516,1235988.40036042
createBlockOutputStream,786,69105793915,14078051,2573180603.32407
OP: connect next Datanode,1544,66078479798,3827875,1073490656.67114
RPC:addBlock,786,426959305,1078887,4696057.06842654
OP: send block,761,27164345613,674258397,4218149087.84697
writeBlock,2305,66079584782,680877913,4818536849.88337
receiveBlock,2283,27179793656,675749274,4251774514.15709
complete,72,412885694,1150896,12744095.027778
RPC:complete,72,417815202,2020146,15309693.7083334
abandonBlock,25,2154004,0,372534.199999999
RPC:abandonBlock,25,17575831,1660445,3995277.15999999
