OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,4015,7529762,70150,281423.925852768
getBlockLocations,486,2040856721,60100,10735374.3539097
OP: try new BlockReader,4014,1639237813,3490111,20811208.9111843
RPC:getBlockLocations,486,2049214065,1324541,21954697.0408089
getFileInfo,1300,10128637,0,271828.854495732
newBlockReader,4014,1637437980,2416947,12909434.5129629
bestNode,4015,3251943,0,23334.4074773908
RPC:getFileInfo,1299,42766621,352580,4926550.91962282
blockSeekTo,3339,2671101037,3975467,27232975.4636678
OP: new blockSender,4015,1633152095,0,2035397.27398136
readBlock,4015,26727490313,730001,1455325315.97765
checksumOk,3340,7589466,0,343751.716874941
sendBlock,3340,26683652221,375477367,1651353924.28755
verifiedByClient,3333,12313465,0,114552.916034934
OP: receive block,3340,26724342076,377517611,1710177139.56801
