OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3050,5098632,99891,282058.273190456
getBlockLocations,445,4494709,162318,402013.434831458
OP: try new BlockReader,3051,1021904495,3908361,39982571.6949541
RPC:getBlockLocations,445,283842414,1416735,11109218.5264057
getFileInfo,1204,8522624,0,295469.563586323
newBlockReader,3051,663279719,3010518,19260115.77845
bestNode,3050,793870,0,23229.6905601925
RPC:getFileInfo,1203,43637050,648926,4859188.12120787
blockSeekTo,3051,1023995258,4306498,41493111.1935147
OP: new blockSender,3050,13268210,0,748429.920786085
readBlock,3050,51019598026,382878285,2539769019.0845
sendBlock,3051,48983320297,375761860,2441636929.78224
OP: receive block,3050,50910918396,380798142,2547238810.66113
checksumOk,3050,7195378,0,358032.117922785
verifiedByClient,3038,2111097423,0,700402.499111252
