OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3652,5388903,0,284356.214476604
getBlockLocations,492,5889157,81101,391327.39566395
OP: try new BlockReader,3652,1020734427,3830417,19130988.7616472
RPC:getBlockLocations,493,909462386,1646996,13754729.7586214
getFileInfo,1320,5504152,0,278156.945016531
newBlockReader,3652,392106441,2613684,10704763.8702794
bestNode,3652,831822,0,23351.134200258
RPC:getFileInfo,1317,209984856,255493,6878210.21821358
blockSeekTo,3373,1021129761,4334895,22485412.155824
OP: new blockSender,3651,382958334,0,833909.343255464
readBlock,3652,66180814789,797790,1576494377.16975
checksumOk,3372,8285043,0,362340.65443666
sendBlock,3373,66176882377,378350008,1635311915.58906
OP: receive block,3373,66174411151,382520847,1684215069.32561
verifiedByClient,3248,143500507,0,208148.922477747
