OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,4157,9999377,93591,278960.977878438
getBlockLocations,475,6833340,0,397438.677824559
OP: try new BlockReader,4158,6505389231,3471911,23170041.9881567
RPC:getBlockLocations,476,71931618,1300350,11388521.3689428
getFileInfo,1331,5596661,0,270513.28584222
newBlockReader,4158,6502086180,2478616,14239145.7476554
bestNode,4157,700149,0,23001.9429596042
RPC:getFileInfo,1331,45200824,516035,6487390.22411396
blockSeekTo,3301,6506053745,3869339,30566456.6549397
OP: new blockSender,4157,105020489,0,728020.248839575
readBlock,4152,28253689814,589658,1432346692.23189
sendBlock,3300,19733120940,384397617,1687412835.89061
OP: receive block,3300,28250685424,389568708,1751634756.90291
checksumOk,3299,7520043,0,343554.108711651
verifiedByClient,3078,1771580587,0,629401.695362551
