OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,14300,9699777,0,289725.833484798
getBlockLocations,2097,42745166,0,285432.367882677
OP: try new BlockReader,14294,124780526751,3491670,563777153.967136
RPC:getBlockLocations,2097,1457361723,1260827,13373793.851725
getFileInfo,5683,6034807,0,203622.02489215
newBlockReader,14251,59043995423,1716777,347987908.223688
bestNode,14295,5476854,0,24617.0003922636
RPC:getFileInfo,5677,233097987,522356,6913918.33327872
blockSeekTo,14249,124800434021,3849760,548477627.117404
OP: new blockSender,14296,1849242168,0,1175627.88513899
readBlock,14295,206981076152,2281994,3849412769.15168
checksumOk,14253,35798856,0,355447.448488605
sendBlock,14298,206950834984,1365060,3751085340.3778
verifiedByClient,13527,20284769396,0,4912738.69737692
OP: receive block,14258,206924478755,375703269,3625381994.41178
