OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,2589,1837854941,16018098,55706186.0165398
OP: new BlockReceiver,7767,1830052960,0,16584158.618947
getFileInfo,259,8894857,138657,1090509.43706563
addBlock,2589,238050884,0,871786.040878082
RPC:getFileInfo,259,23212648,2017643,5257748.85070778
createBlockOutputStream,2589,1835845930,13866515,50870657.3241771
OP: connect next Datanode,5178,1538884316,3683994,21184706.9835541
RPC:addBlock,2589,239820285,617930,4186986.40353238
RPC:create,259,409114241,2032412,16467227.8120975
create,259,390008384,1348894,13978037.3088808
OP: send block,2589,24011766371,596463159,4149291660.64751
writeBlock,7767,24051709248,607889131,4217896736.48138
receiveBlock,7767,24030583027,603981083,4187179824.83596
complete,259,516966185,957187,12947647.1377093
RPC:complete,259,518655977,1773167,15007740.5817244
