OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,4125,5806044,0,285531.402174708
getBlockLocations,612,6425941,0,426616.063180821
OP: try new BlockReader,4125,3087911986,4035119,18977189.8157394
RPC:getBlockLocations,612,177236554,1571921,8845076.99891074
getFileInfo,1660,6971582,0,449598.169645957
newBlockReader,4125,3029951176,2867266,11240023.8782815
bestNode,4125,5587569,0,24369.3226096198
RPC:getFileInfo,1660,34142970,108487,3283780.34547191
blockSeekTo,4125,3088314790,4562886,20141031.2083705
OP: new blockSender,4125,7089013,0,721233.90245003
readBlock,4125,12298546596,373068684,963314927.441392
checksumOk,4125,6408076,0,333587.175409312
sendBlock,4125,10653131527,369411511,933408508.812032
verifiedByClient,3900,13087420,0,117182.255180708
OP: receive block,4125,12294955519,370806582,955644791.901766
