OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,437,361766057,17857405,38233527.7482836
OP: new BlockReceiver,1311,354357783,73317,10396928.8252965
getFileInfo,190,6742598,0,857761.832284869
addBlock,437,73424537,188604,762968.157131959
RPC:getFileInfo,190,18577108,480625,4185602.67542606
createBlockOutputStream,437,359363559,15548829,34642971.4111372
OP: connect next Datanode,874,352690299,4370698,15710562.6869558
RPC:addBlock,437,87457165,1423388,3027636.08543099
RPC:create,38,12606753,2777606,3726311.21052632
create,38,4914590,1607452,2291664.07894736
OP: send block,437,9253946472,599568288,1881550118.46835
writeBlock,1311,9291413796,621081428,1905028809.98671
receiveBlock,1311,9266914665,602726365,1884455750.38635
complete,38,17615778,1127483,3331972.2368421
RPC:complete,38,34699536,1903372,5127328.81578949
chooseDataNode,437,1085172,41066,271310.71853547
getBlockLocations,59,1261068,253746,469850.785310732
OP: try new BlockReader,437,81552336,4407771,14962444.8207476
RPC:getBlockLocations,59,72278637,1763425,10142615.3163839
newBlockReader,437,31388140,3073306,8661010.80892448
bestNode,437,133125,0,22171.6971777273
blockSeekTo,437,81926754,4861790,16178965.1881004
OP: new blockSender,437,13091296,0,787599.891685736
readBlock,437,4850916417,395138610,838524567.763921
checksumOk,437,3839470,233555,333223.391876424
sendBlock,437,3609714706,389204661,804149766.508005
verifiedByClient,437,37032037,0,686533.875476735
OP: receive block,437,4842877147,392383318,828276553.774598
