OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,2771,7105100,0,214857.120747256
mkdirs,184,454633287,1093544,10037261.2157888
RPC:getFileInfo,2771,204341320,668426,3766717.06126365
RPC:mkdirs,184,455537196,1966015,12218559.3359812
nextBlockOutputStream,1795,2380981800,15651346,52157003.4201019
OP: new BlockReceiver,5385,2370063767,0,14926991.2573018
addBlock,1795,162532808,0,600724.525756717
createBlockOutputStream,1795,2376324367,13876565,47918334.5460438
OP: connect next Datanode,3590,2369289240,3386898,19827559.1308436
RPC:addBlock,1795,163932967,1145647,3657905.44632309
RPC:create,170,310594161,2211932,11589266.3215689
create,170,308189761,1089335,8850101.97254894
OP: send block,1795,21151478450,645672358,3775974635.85546
writeBlock,5385,21216451608,657167333,3835036972.97861
receiveBlock,5385,21177127120,640277117,3805857844.91907
complete,170,458876952,955723,15328184.9333337
RPC:complete,170,463206347,1832185,17282695.0333332
rename,163,774486572,1100903,24227917.5337427
RPC:rename,163,775532436,1908839,26841402.9775054
setPermission,163,2306730134,886538,45182177.3047034
RPC:setPermission,163,2309108351,1941650,48179650.0081802
setOwner,163,1739166232,877518,25731541.188139
RPC:setOwner,163,1740525600,1962461,28194568.0429449
getListing,163,620236,0,180923.047034767
RPC:getListing,163,145698237,1339282,4886213.95705517
RPC:getContentSummary,163,16423042,1610794,3978062.83026584
getContentSummary,163,1420176,0,446934.963190181
chooseDataNode,1656,4401530,12480,280830.275724644
getBlockLocations,240,1280481,0,293570.056944441
OP: try new BlockReader,1656,1007506818,3584575,15830553.0174918
RPC:getBlockLocations,240,64415406,1208919,7691371.89861116
newBlockReader,1656,695397796,2725628,9011441.28603046
bestNode,1656,254264,0,22324.2183474225
blockSeekTo,1656,1008041312,3976869,16888254.2820047
OP: new blockSender,1656,279618279,0,918987.77903581
readBlock,1656,15129806999,397388480,1118643849.617
checksumOk,1656,10527022,0,352003.844776555
sendBlock,1656,15093390907,391040762,1073352570.91637
verifiedByClient,1655,3198485402,0,6766842.91772425
OP: receive block,1656,15121993873,395335178,1103125101.15946
RPC:delete,318,557118321,1664501,13231064.0932912
delete,318,556015341,779882,10841266.5885746
