OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,4030,3419728,0,272057.4214726
getBlockLocations,595,7472100,0,457290.557422962
OP: try new BlockReader,4030,16673112433,2661051,27331219.8332162
RPC:getBlockLocations,595,1086784607,1731464,8077190.2774512
getFileInfo,1572,7389284,0,311140.774103348
newBlockReader,4030,16670695490,1672097,20640390.8591611
bestNode,4030,122638,0,20007.0160523799
RPC:getFileInfo,1572,77636953,675862,3162907.64253252
blockSeekTo,4030,16673515968,3016886,28392884.4733399
OP: new blockSender,4030,16658913587,0,13127638.924013
readBlock,4029,39179183749,824451142,16607698430.8428
checksumOk,4030,4340654,0,353240.663820202
sendBlock,4028,29751005764,822271815,16550351618.8674
verifiedByClient,3349,13065347853,0,24143756.3407777
OP: receive block,4029,29756341642,821191274,16556523212.7942
