OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,4717,3082504001,0,467906418.491443
getBlockLocations,1041,4469532,0,363780.065193718
OP: try new BlockReader,4289,840060939,3213811,15557644.5659524
RPC:getBlockLocations,1041,85562725,1895310,7141820.15730067
readBlock,4289,11025701968,564142,455163416.744437
getFileInfo,1508,6001213,0,242912.390072255
newBlockReader,4289,825148504,2022679,9772340.6869503
bestNode,5359,536016,0,20696.9379501147
RPC:getFileInfo,1503,34169116,316274,3754934.23743676
OP: new blockSender,4289,421698959,0,1095169.90126914
blockSeekTo,2005,9938439893,0,1086595997.5564
checksumOk,1577,3913422,0,343597.471883967
sendBlock,1577,11023070827,383140908,1099439807.04194
verifiedByClient,1576,6261326,0,104299.465016154
OP: receive block,1577,11018325969,387666593,1128660997.89866
