OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,716,6209290602,16594220,83454280.6532815
OP: new BlockReceiver,2148,6198973327,119925,36501233.3826502
getFileInfo,75,5174395,230449,1134606.69733332
addBlock,716,92265741,215669,699967.897811906
RPC:getFileInfo,75,30818045,2505679,5069599.70644429
createBlockOutputStream,716,6206910965,14555102,78967110.0869451
OP: connect next Datanode,1432,6197363445,3832232,41537864.1485364
RPC:addBlock,716,107754477,1350471,3773334.87674579
RPC:create,75,212319051,2788605,11887859.2400001
create,75,210899683,1591942,9687764.19555555
OP: send block,716,40605155547,685820776,3945051805.54122
writeBlock,2148,40645172518,697074063,4066026201.49437
receiveBlock,2148,40624407772,691027548,4012112000.43622
complete,75,234263231,1329107,8534793.02666667
RPC:complete,75,238628404,2222668,10683007.9866666
