OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3770,6299228,0,280883.830711608
getBlockLocations,500,49785004,89464,485870.985500001
OP: try new BlockReader,3770,1069897151,3888381,20732607.6380872
RPC:getBlockLocations,500,144025030,1706573,12338197.6726666
getFileInfo,1356,6915926,0,274211.633409422
newBlockReader,3769,780931231,1607372,10887692.5169725
bestNode,3770,6050386,0,25853.2894712651
RPC:getFileInfo,1356,63712588,233844,6873027.16092559
blockSeekTo,3464,1070258874,4319340,24114723.225201
OP: new blockSender,3770,46508575,0,817798.820534884
readBlock,3769,22554135807,834129,1493941118.60586
checksumOk,3464,11602835,0,352611.509253883
sendBlock,3464,22552289036,374806148,1538151247.88224
verifiedByClient,3324,77719018,0,154176.980390723
OP: receive block,3464,22551851396,379675664,1599408883.72744
