OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,2146,10233542074,15160087,71251319.8391891
OP: new BlockReceiver,6438,10221881851,241151,20451791.3665096
getFileInfo,1003,7225037,0,277492.818354965
addBlock,2148,1180449376,0,2543439.57237741
RPC:getFileInfo,1003,29565074,686868,3549997.55043462
createBlockOutputStream,2148,10231405283,13388798,65459435.7791971
OP: connect next Datanode,4293,10220447241,3757633,27223225.5436934
RPC:addBlock,2148,1186976146,1028673,5834737.10792982
RPC:create,207,951609830,2236466,18731319.3816424
create,207,950407847,1249693,16191022.3381643
OP: send block,2146,62585812456,580050841,4519874778.12356
writeBlock,6440,62698054293,592632483,4570715575.91125
receiveBlock,6438,62620350569,588203244,4535301590.21664
complete,209,702268639,1022547,16081743.4641149
RPC:complete,209,709111472,1708303,18073961.8899524
getBlockLocations,304,30631031,0,418528.267543858
RPC:getBlockLocations,304,260554143,1129954,8723894.54385966
newBlockReader,2055,18276157249,2857092,24350992.6772995
blockSeekTo,2055,18279047571,4355743,31976894.8926511
OP: new blockSender,2055,1407724127,0,2113249.2376317
chooseDataNode,2055,4511488,2004,275753.409002423
OP: try new BlockReader,2055,18278346475,3955050,30963145.1567571
bestNode,2055,4291123,0,23608.8452635849
readBlock,2055,12932240327,389372583,1200072392.46983
sendBlock,2055,12906972203,382657492,1132409499.96626
OP: receive block,2055,12916893045,387008513,1163746160.37596
checksumOk,2055,21745964,105719,357223.715133812
verifiedByClient,2054,6820214383,0,17843426.5077788
abandonBlock,2,506091,413827,459959
RPC:abandonBlock,2,7100309,2035174,4567741.5
