OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3037,6514761,0,287710.14866835
getBlockLocations,433,916604120,0,4464425.3200537
OP: try new BlockReader,3036,1227880112,4226846,47916958.2397815
RPC:getBlockLocations,432,925217251,1763779,15697824.570216
getFileInfo,1172,5992237,0,285152.017645603
newBlockReader,3036,840395420,2357259,21806797.4376986
bestNode,3037,6109127,0,24066.7202340974
RPC:getFileInfo,1172,212153106,495129,5713235.27935842
blockSeekTo,3036,2448868569,4682529,51033682.1115982
OP: new blockSender,3038,12222212,0,764403.691120911
readBlock,3038,48012057698,377129703,2689426687.38585
checksumOk,3038,7154265,0,350129.870816348
sendBlock,3038,47744704915,370826516,2590034224.4318
verifiedByClient,3026,2004864197,0,1179357.96582374
OP: receive block,3038,47894706618,375176396,2667136147.77684
