OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3392,7880129,46865,283907.338488006
getBlockLocations,468,1552403,0,370545.663461527
RPC:getBlockLocations,469,81973597,1816048,11154469.347548
getFileInfo,1304,9786464,0,288011.117432623
bestNode,3391,390506,0,22832.3946199265
RPC:getFileInfo,1303,254573614,115321,6000578.17105153
OP: try new BlockReader,3392,3028882963,4104863,187498511.967169
newBlockReader,3210,2847249051,3063275,13264460.8221845
blockSeekTo,3210,6106601824,4504907,190898601.76863
OP: new blockSender,3210,46977395,0,769324.959317005
readBlock,3209,35118128190,384673615,1731209071.03221
checksumOk,3209,13958512,0,352604.648577738
sendBlock,3209,34557629767,378952930,1684829303.93359
verifiedByClient,3200,1212238329,0,598650.644378739
OP: receive block,3210,35095696617,382787980,1724116186.29627
