OpName,Num,MaxDelay,MinDelay,AverageDelay
OP: new BlockReceiver,8283,9910786897,116233,26136581.6406382
getFileInfo,261,6902527,395739,1268803.4809068
addBlock,2761,254372067,0,941964.666304485
RPC:getFileInfo,261,17040066,2282341,5634331.97030651
OP: connect next Datanode,5522,9897757978,3211332,33632447.9399712
RPC:addBlock,2761,255896431,1139021,4064782.43557886
RPC:create,261,930672684,2374026,21717905.2959773
create,261,926867605,1304900,19384238.1931672
nextBlockOutputStream,2761,12045059527,14309381,83340811.4400102
createBlockOutputStream,2761,12043079680,12125594,78569975.2936311
OP: send block,2761,43978184819,589040166,4520150477.43076
writeBlock,8283,45235276684,599765392,4607378634.42073
receiveBlock,8283,45180139543,591791921,4564451023.28863
RPC:complete,262,1134240425,1770579,24478926.0305345
complete,262,1132383504,1015837,22070459.8129769
