OpName,Num,MaxDelay,MinDelay,AverageDelay
getBlockLocations,1182,8233239,0,285243.625056397
RPC:getBlockLocations,1182,63338461,1553299,5207055.80224196
readBlock,3166,2103026218,1600355,81926044.2497807
getFileInfo,1576,2325469,0,194838.209048676
sendBlock,3166,2086611931,1025348,72281486.915197
newBlockReader,3166,79192398,1710360,6761656.34122701
blockSeekTo,3402,3076340086,0,816337627.695853
OP: new blockSender,3166,12524384,0,750438.979804209
RPC:reportBadBlocks,2729,41860729,77501,1918879.96170204
OP: receive block,2910,2096784315,3587694,76818939.9607087
reportBadBlocks,2729,21806202,0,213116.772147156
chooseDataNode,3402,3066766255,0,813877003.147153
OP: try new BlockReader,3166,81290747,3583937,8563073.15135593
RPC:getFileInfo,1576,17383117,415308,2023843.82867343
bestNode,4190,545288,0,18392.5657530882
checksumOk,181,1609837,0,365789.32965009
verifiedByClient,181,2174489,0,116538.016574588
