OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,2061,5196046806,15329904,57874892.4730474
OP: new BlockReceiver,6183,5166004903,0,18861155.343362
getFileInfo,1015,4868996,0,262535.22362891
addBlock,2061,865746949,0,1793378.71499277
RPC:getFileInfo,1015,28850964,419507,3869406.41556415
createBlockOutputStream,2061,5193394918,13510436,52459685.5569538
OP: connect next Datanode,4122,5164655984,3289925,23922236.9805619
RPC:addBlock,2061,876368693,892521,4825431.91707919
RPC:create,211,603428831,2250137,21604261.6745656
create,211,592565022,1235095,19108161.5086883
OP: send block,2061,40750744995,446935575,3991927865.4348
writeBlock,6183,40919999503,451393798,4077066042.21445
receiveBlock,6183,40894063447,447389876,4041432739.474
RPC:complete,211,729040698,1730067,18625712.7883093
complete,211,727135580,1057651,16738320.4739337
getBlockLocations,296,6823878,107827,357647.29729729
RPC:getBlockLocations,296,204481403,1562136,8633611.09684685
chooseDataNode,1962,5941127,121262,282716.442694537
bestNode,1962,4699422,0,25539.0752633362
newBlockReader,1962,4636219893,1521230,12821890.2815327
blockSeekTo,1962,4649857257,4063267,19654296.078185
OP: new blockSender,1962,582785170,0,1560506.93777601
OP: try new BlockReader,1962,4649339088,3658764,18498019.0700555
readBlock,1962,11072055789,388884681,1104122438.63941
sendBlock,1962,11068651718,381395564,1066740538.81248
OP: receive block,1961,11068044694,386620065,1090311062.39445
checksumOk,1962,18871739,120141,366399.064551476
verifiedByClient,1961,3125130663,0,5950506.35384997
