OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,1713,9045085257,0,20921296.4918372
getBlockLocations,222,9154929,160361,498681.144144142
OP: try new BlockReader,1705,60115698557,4128939,10753697205.7531
RPC:getBlockLocations,222,230746713,2117046,10061129.6186184
getFileInfo,556,4587704,0,338947.97900679
newBlockReader,1430,87972183,3131296,8995380.61736057
bestNode,1725,4486870,0,23352.6548143547
RPC:getFileInfo,556,29292469,788559,3940330.97929655
blockSeekTo,1438,729577524301,136426,11433689183.6692
OP: new blockSender,1430,10056503,0,708316.299341766
readBlock,1430,11421284773,386592949,1077221930.44023
sendBlock,1430,11394196220,380630398,1046602537.44249
OP: receive block,1430,11416387142,384549270,1068520971.55962
checksumOk,1430,3704212,0,325638.740236427
verifiedByClient,1425,207400688,0,302966.908516288
