OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,4318,9024928,0,211962.979418402
mkdirs,287,677832209,1083470,18753539.0936376
RPC:getFileInfo,4318,212074182,244256,4284655.50364566
RPC:mkdirs,287,679193046,2043655,21701700.572519
RPC:create,265,701860508,2134091,27607842.480503
create,265,689713511,1126905,24140902.8490569
nextBlockOutputStream,2680,6448155948,15175001,79474430.0323327
OP: new BlockReceiver,8040,6439007832,0,27790831.6110154
addBlock,2680,392337971,0,1256417.85467034
createBlockOutputStream,2680,6446149623,13113019,73518599.7052367
OP: connect next Datanode,5360,6438245151,3302371,34472535.7133342
RPC:addBlock,2680,397386782,992830,5345319.93314048
OP: send block,2680,92529106245,647322746,6959168370.44616
writeBlock,8040,92829180402,664725714,7045038497.07624
receiveBlock,8040,92810835652,650888124,6999591949.26755
complete,266,858333497,1018564,28216553.1716792
RPC:complete,266,859506921,1779153,31455852.9586469
setPermission,254,463330897,1128892,16735943.4566929
rename,254,919920236,1016808,25641649.1922573
RPC:rename,254,937969595,1858921,28635295.4858926
RPC:setPermission,254,464793355,2307070,19791285.7795278
setOwner,254,477287171,991255,19037320.5905511
RPC:setOwner,254,478921837,2042226,21864766.9934381
getListing,254,850042,0,178482.347769024
RPC:getListing,254,65934652,1314836,3619072.10367454
RPC:getContentSummary,254,25214142,1795856,4300961.8385827
getContentSummary,254,1348559,176070,426368.65223097
getBlockLocations,364,91003911,0,549839.595238085
RPC:getBlockLocations,364,115453553,1242639,8391744.1208791
chooseDataNode,2481,16272188,105039,296433.624237538
bestNode,2481,234223,0,23225.5187491603
newBlockReader,2481,5761527315,2797046,21082583.8283795
blockSeekTo,2481,5764717072,4112961,27482183.6641798
OP: new blockSender,2481,3770618266,0,6766569.25729727
OP: try new BlockReader,2481,5763471949,3689274,26303250.8904123
sendBlock,2481,16996146773,383767063,1462354242.68245
OP: receive block,2481,17017835037,387439840,1497726261.05856
checksumOk,2481,21978579,0,375400.384018516
readBlock,2481,17027871789,389527780,1526605584.37025
verifiedByClient,2481,6394174851,0,12385036.5735787
RPC:delete,494,770656173,1494338,22492543.5762486
delete,494,769507690,910643,19200503.5516194
