OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,744,1175074077,17341359,54108749.1039879
OP: new BlockReceiver,2260,1125790605,238200,14832879.9258522
getFileInfo,69,5714334,416064,1375538.99057976
writeBlock,2317,14890805227,1728918,3614978562.63363
abandonBlock,82,837832,79227,233344.211382114
addBlock,826,147054455,254605,1035481.7512107
RPC:getFileInfo,69,19303345,2453481,5672204.37898549
createBlockOutputStream,826,1165855829,1837144,43348202.7003228
OP: connect next Datanode,1573,1125056608,778361,19922195.3319363
RPC:abandonBlock,82,16667865,847766,2424748.62601625
RPC:addBlock,826,162466616,1342152,4186511.57750199
RPC:create,69,347035513,2531862,12496669.0144927
create,69,332110266,1476939,9770739.91787449
OP: send block,744,14834330694,639845394,3670081300.89004
receiveBlock,2232,14864125795,645221290,3711075613.17505
complete,69,317179725,1057940,9183960.34782619
RPC:complete,69,322154797,1752287,11696232.5507246
