OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,2513,3559025821,14665494,55954744.1611338
OP: new BlockReceiver,7539,3547900036,0,17840604.4154839
getFileInfo,259,5513425,108087,1036728.73893178
addBlock,2513,709609572,0,1528721.72735386
RPC:getFileInfo,259,27958509,1945757,4948854.8955603
createBlockOutputStream,2513,3554816129,12680807,50859562.5798134
OP: connect next Datanode,5026,3547073400,3230071,21763254.0087342
RPC:addBlock,2513,711049071,1037905,4496523.58347061
RPC:create,259,1330029734,2257213,14071551.0916987
create,259,1328123189,1238782,11961374.5537325
OP: send block,2513,43857838232,583618675,3701955970.04869
writeBlock,7539,43918143419,589620436,3747643738.87866
receiveBlock,7539,43887495322,583914345,3715358854.37224
complete,259,1662410285,884649,12366507.018018
RPC:complete,259,1663437583,1734989,14200298.3552123
