OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,43,4906435,351210,1163855.50116279
addBlock,372,1567856,0,530374.233243721
RPC:getFileInfo,43,9207828,2459075,4481186.51434104
RPC:addBlock,372,16541839,1443970,3377405.5446237
RPC:create,43,58527318,2751557,5330506.55813952
create,43,57293917,1457611,4005487.74418606
abandonBlock,161,976633,0,256108.482401656
createBlockOutputStream,372,69116584696,15007507,30747273648.688
RPC:abandonBlock,161,28031884,1242140,2822281.95031055
writeBlock,739,66086796546,658377077,13713057841.5056
OP: connect next Datanode,528,66079362406,4328571,13834672867.827
nextBlockOutputStream,235,273373950656,18379857,45856083913.6981
OP: new BlockReceiver,662,64196120250,262495,3302608238.2551
OP: send block,211,31706550092,648791887,4886078996.56186
receiveBlock,633,31733363492,652972561,5038727961.38743
complete,19,5861425,1320943,2344247.07017544
RPC:complete,19,20175698,2158449,5167101.21052632
