OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,495,9023442609,0,1146766058.30185
getBlockLocations,216,7321788,0,726528.440354942
RPC:getBlockLocations,216,14739129,1036106,5185084.84274693
getFileInfo,216,1928237,0,450683.987654321
bestNode,657,455063,0,19633.5985032976
RPC:getFileInfo,216,8214122,60715,2200724.87160493
OP: try new BlockReader,387,60067038096,6602367,57257052816.8106
newBlockReader,20,75617709,4032500,10820447.15
blockSeekTo,128,729706393905,0,219837316629.133
OP: new blockSender,20,3903384,307865,861651.099999998
readBlock,20,1088101201,596313463,801816428.216667
checksumOk,20,585068,246694,347165.033333333
sendBlock,20,1084910386,570533539,784119766.616667
verifiedByClient,20,2030912,36881,214864.016666667
OP: receive block,20,1083648359,592429594,796972133.033333
