OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,2402,1818128,0,271563.025215432
getBlockLocations,322,8798969,115359,454099.833333328
OP: try new BlockReader,2402,60091130234,4132838,4913974001.70909
RPC:getBlockLocations,322,75103798,1685409,9842130.63561098
getFileInfo,876,5149483,0,277558.832394724
newBlockReader,2226,1420174427,3170116,10273423.6849803
bestNode,2402,568568,0,22181.0256742073
RPC:getFileInfo,876,30379388,786494,4909597.50062474
blockSeekTo,2226,120144610486,4586597,4818344633.90944
OP: new blockSender,2226,294713663,0,811592.17671353
readBlock,2226,27256746123,373716977,1484951995.86462
checksumOk,2226,5623116,0,340866.068222294
sendBlock,2226,27254013024,366393460,1446025240.46162
verifiedByClient,2212,23015754,0,163809.572000455
OP: receive block,2226,27254076851,371656310,1478376316.60445
