OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,5736,3131435704,0,726564373.135037
getBlockLocations,1508,7911270,0,300332.861103479
OP: try new BlockReader,4982,759250112,3172627,9392035.43427547
RPC:getBlockLocations,1508,129556073,282596,5429883.32005807
readBlock,4982,2894546348,232204,81346439.6256546
getFileInfo,1508,4945254,0,208638.673797929
newBlockReader,4982,758382074,1479480,6995079.30224714
bestNode,6867,839782,0,20349.7669348427
RPC:getFileInfo,1508,18731637,269391,2184011.69340895
OP: new blockSender,4982,16830218,0,689450.708028727
blockSeekTo,1107,9825998168,0,3820816853.11787
sendBlock,353,2889050776,384882169,875304365.778138
OP: receive block,353,2891604489,388349451,889904783.033614
checksumOk,353,792288,0,349798.106043431
verifiedByClient,353,3088087,0,104904.333852686
