OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,5831,3213803649,0,773914243.036751
getBlockLocations,1592,7122150,0,256297.79537568
OP: try new BlockReader,5035,76444707,3164387,7888601.98805169
RPC:getBlockLocations,1592,209638053,1183487,4988815.07138215
readBlock,5035,1620300986,304346,27475122.0185278
getFileInfo,1592,1187031,0,179694.537841467
newBlockReader,5035,71682969,1557435,6344495.34633854
bestNode,7025,1003362,0,20657.3451211618
RPC:getFileInfo,1592,29341590,57568,2025423.09926111
blockSeekTo,917,9342486224,0,5001417007.40126
OP: new blockSender,5035,17880383,0,755676.801918035
checksumOk,121,737571,0,383050.614325065
sendBlock,121,1612019880,424030431,815156635.787881
verifiedByClient,121,1990940,0,96528.2727272709
OP: receive block,121,1615799557,427557292,828517975.022039
