OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,76,7242755,28198,716553.259429823
addBlock,377,9975674,125938,530545.102343055
RPC:getFileInfo,76,15768309,2015615,4023021.63881574
RPC:addBlock,377,30745410,1477603,3693519.88921308
RPC:create,76,30103313,2074382,4383853.94298247
create,76,14650165,1242111,2635658.82894736
abandonBlock,257,794096,6586,251504.081063555
createBlockOutputStream,377,37225692276,12853673,2477281854.98333
RPC:abandonBlock,257,5976708,288331,1825976.60797662
writeBlock,420,106208726310,694951922,11398460304.5806
OP: connect next Datanode,300,32864722149,3605795,1149713387.50298
nextBlockOutputStream,182,37227887673,16084068,5134997260.24461
OP: new BlockReceiver,369,32865379742,309723,491150922.777859
OP: send block,120,97605236471,687797552,12264965160.2274
receiveBlock,360,97630977852,690433160,12241788065.0856
RPC:complete,14,22788161,2227835,5095770.71428572
complete,14,15366732,1195561,2890808.28571429
